essay,didn't really eat lunch,hyper,cried,migraine aura: excessive yawning,finances,sleepy,saw friends,used cefaly,Standing,planning,deadline,Naproxen,migraine: drowsy couldn't focus eyes while driving,had PT,very painful,cold,Attended long ceremony,horny,ate breakfast,saw samantha,skipped strattera,smoothie,low food,partly sunny,expectations,Doctors appt downtown,Dinner out,had pelvic PT,parents,tidying lab,Exausted,work + times square,homework,no lunch,coffee,Mt. Si ACDC 2x Coco Caps,sitting,Weighted Blanket,sunny,High Pain,back home,aggitated,out of the house,didn't sleep,Company for dinner,Relpax,ramen,worked out,anxiety attack,nausea,Charlotte,Flexeril,lifted weights,Out of plaquenil,bad sleep,perked up around sunset,Sad,12K Steps,negative self-talk,Chest CT scan,tiny breakfast,comfort eating,sedentary,had therapy,craving sugar,Went to work,up til dawn,skipped ADD meds,work,restless,saw doctor,tired,No sleep,tea,date night,overheated,Dogs,dining room,cloudy,fast food,garden work,active early,cooked dinner,took a bath ,stuffy nose,temeraire,socialized,driving,gardened,late to work,lunch with sally,strange day,studying,cereal and milk,Coaching Session Yesterday,Drinking,spacy,social justice,lethargic,low appetite,burnout warning,lunch with sue,Slept well,Tetralabs Gold Caps CBN,Off work,Writing a paper,partially sunny,Superlong nap,went shopping,Equilibrant,didn't leave the house,Cleaned house,listen to music ,dinner with kate,grapes,mmj,taught sunday school,ants!!,impulsive,up late,Shannons ceremony,masturbated,Sore muscles,Infodump,cried a lot,flare,Thyroid-Pro,studied,Thermoformer arrived,alcohol,solo shift,putty,stressed,meal replacement shake,cool weather,Tolterodine,extremely hot weather,massage,long drive,In bed all day,Elder Carr,pretty good day,Field work,home ward,went outside,period,exercise,mild headache,had sex,good Abby,church,not too hot,not forgetful,warm weather,blended EOs,napped,low money,heat wave,deadlines,Sun exposure,Worked overtime,Rested,Houseguest,dairy,no coffee,slept late,banana,painful,happy,Did cardio,had coffee,gluten,visiting teachers,ate eggs,Headache AM,Bloated,infusion,foccacia,sore,slept in,Councillor,bunny cuddles,worked,tumblr,Tummy Tamers,Quell Unit,christmas eve,Jen here tomorrow,shower,GI discomfort,classes,long sleep,felt sick,med change,woke up early,lots of standing,chore day,Triamcinolone,Ballet,still sore form osteo,Horrible taste in mouth,thirsty,tapering off gabapentin this week,exhausted,rude internet,woke easily,registrar's letter,in the sun,Drank coffee,day off,sas,abby accidents,vivid dreams,hot bath w epsom salt,ate kimchi,migraine aura: sparkling wigglies,Party,breakfast,withdrawal,visited dispensary,Driving,boxing day,Unmotivated,rainy,junk food,not enough sleep ,Saw John,cooked breakfast,allergies,screenings,Cleaned,diarrhea,emergency cat vet trip,up before alarm,uac meetings,hot,Glucerna shake,couldn't keep track of time,sick,ate dairy,Tetralabs Gold Caps,meditated,feet tingly,low mood,pain,energetic,Bad sleep,Cefaly Unit,class,ran errands,treated myself ,art class,clean clothes,exercised,up too late,visitors,no breakfast,weekend,ate lunch,hot weather,no work,Azathioprine,executive dysfunction,bath with epsom salt,swept floor,didn't eat breakfast,went grocery shopping,physical activity,good sleep,walked,got hair colored,migraine,wee to QE,pineapple,symptom free,very hot weather
,0.0,,,0.0,,,,0.0,,,,,0.0,,0.0,,,2.0,2.0,,,,,0.0,0.0,,,,2.0,,,,,,,,,0.0,0.0,,,,,,,,,,,0.0,,,,,,0.0,,,,,,,,,,,,,,0.0,,,,,,0.0,,,0.0,2.0,,,,0.0,,,0.0,,,,,,,,,2.0,0.0,,0.0,,,,,,,,0.0,2.0,,,2.0,,2.0,2.0,,,,,,,,,,,,0.0,,0.0,,,,,2.0,,,,,,,,,,0.0,,,,,2.0,,,,,,,0.0,,,,,,,,,0.0,,,2.0,0.0,,,,0.0,,,,,2.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,0.0,,,,,,,,,2.0,,0.0,,2.0,2.0,,0.0,,,,,0.0,,,,0.0,0.0,,,,,,,,,,0.0,,,,,2.0,,,,,,,,2.0,,,,,,,,,,,,,,,0.0,,0.0,,,2.0,,,,0.0,
,2.0,,,2.0,,,,2.0,,,,,2.0,,2.0,,,0.0,0.0,,,,,2.0,2.0,,,,0.0,,,,,,,,,2.0,2.0,,,,,,,,,,,2.0,,,,,,2.0,,,,,,,,,,,,,,2.0,,,,,,2.0,,,2.0,0.0,,,,2.0,,,2.0,,,,,,,,2.0,,2.0,,2.0,,,,,,,,2.0,0.0,,,0.0,,0.0,0.0,,,,,,,,,,,,2.0,,2.0,,,,,0.0,,,,,,,,,,2.0,,,,,0.0,,,,,,,2.0,,,,,,,,,2.0,,,0.0,2.0,,,,2.0,,,,,0.0,,,,,,,,,,,,,,,,,,2.0,,,,,,,2.0,,,,,,,,,0.0,,2.0,,0.0,0.0,,2.0,,,,,2.0,,,,2.0,2.0,,,,,,,,,,2.0,,,,,0.0,,,,,,,,0.0,,,,,,,,,,,,,,,2.0,,2.0,,,0.0,,,,2.0,
,0.00110312434304,2.0,2.0,0.421141240259,,,,0.421141240259,,,,,0.421141240259,0.0,0.0,,,2.0,1.6392301417,0.0,0.0,,,0.0986140686909,0.0,,,0.0,2.0,,,2.0,,2.0,0.0,2.0,,0.0,0.286426028616,,,,,0.0,,,,,2.0,0.0711570167537,,2.0,,,,0.0,,,2.0,,2.0,2.0,0.0,0.0,,,2.0,0.0,,0.0,2.0,0.0,,2.0,0.0,0.0,,,0.0,1.42500575339,0.0,2.0,0.0,0.0,,,0.249474175813,,0.0,,0.0,,,,0.0,2.0,,,0.162978474599,2.0,,,,2.0,,,0.0,2.0,,,1.63140101519,,2.0,1.66085605467,,2.0,,2.0,2.0,2.0,,2.0,,,0.0,0.0,,0.0,,,,,1.6392301417,,0.0,,,0.0,,,,,0.0,,,,,2.0,,,,0.0,0.0,2.0,0.532894662255,0.0,,0.0,,,,,,0.274829243926,2.0,0.0,2.0,0.731656124729,0.0,,,0.274829243926,,,,,2.0,,,0.0,,,,,,,,,,,,,,,0.0,,0.0,,,,,0.0,,0.0,,2.0,,,,,2.0,,0.303361916169,0.0,1.66085605467,1.66085605467,,0.0,2.0,2.0,,,0.0,0.0,,,0.0,0.532894662255,2.0,,,,0.0,2.0,,,,0.0,,,0.0,,2.0,0.0,,0.0,,2.0,,0.0,2.0,,,0.0,0.0,,0.0,0.0,2.0,0.0,,,,0.0,0.0,0.429943218246,0.0,0.0,,,1.66085605467,0.0,,,0.0,0.0
0.0,,,,,0.0,,0.0,,,0.0,0.0,,,,,0.0,,,,,,,0.0,,,,,,,,,,0.0,,,,0.0,,,,0.0,,,,,,0.0,,,,,,,,0.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,,,0.0,0.0,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,,,0.0,,,,,,,0.0,0.0,,0.0,,,0.0,,0.0,,0.0,,,0.0,,0.0,,,,0.0,0.0,,,,,,0.0,,0.0,,,,,,,,,,,,,,0.0,,,,,,,,,0.0,,0.0,,,,,0.0,,0.0,0.0,,,,,,2.0,,,,,,,0.0,,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,,,0.0,0.0,0.0,,,,,0.0,,,,,,,0.0,,,0.0,0.0,,,0.0,,,,0.0,0.0,,0.0,,,,,,0.0,,,0.0,,,,
,0.18959569249,2.0,2.0,0.0693051473867,,,,0.0693051473867,,,,,0.0693051473867,0.0,0.0,,,2.0,1.11426721202,0.0,0.0,,,0.48245426589,0.0,,,0.0,2.0,,,2.0,,2.0,0.0,2.0,,0.0,0.0193869530402,,,,,0.0,,,,,2.0,0.425250472354,,2.0,,,,0.162978474599,,,2.0,,2.0,2.0,0.0,0.0,,,2.0,0.0,,0.0,2.0,0.0,,2.0,0.0,0.0,,,0.0,0.860445832503,0.0,2.0,0.0,0.0,,,0.733386140077,,0.0,,0.0,,,,0.0,2.0,0.162978474599,,,2.0,,,,2.0,,,0.0,2.0,,,1.95280273464,,2.0,1.1424927521,,2.0,,2.0,2.0,2.0,,2.0,,,0.0,0.0,,0.0,,,,,1.11426721202,,0.0,,,0.0,,,,,0.0,,,,,2.0,,,,0.0,0.0,2.0,0.125214181391,0.0,,0.0,,,,,,0.769780782747,2.0,0.0,2.0,1.30249191124,0.0,,,0.769780782747,,,,,2.0,,,0.0,,,,,,,,,,,,,,,0.0,,0.0,,,,,0.0,,0.0,,2.0,,,,,2.0,,0.809451098011,0.0,1.1424927521,1.1424927521,,0.0,2.0,2.0,,,0.0,0.0,,,0.0,0.125214181391,2.0,,,,0.0,2.0,,,,0.162978474599,,,0.0,,2.0,0.0,,0.0,,2.0,,0.0,2.0,,,0.0,0.0,,0.0,0.0,2.0,0.0,,,,0.0,0.0,0.0732924643024,0.0,0.0,,,1.1424927521,0.0,,,0.0,0.0
,2.0,0.0,0.0,2.0,,,,2.0,,,,,2.0,2.0,,,,,2.0,2.0,2.0,,,0.0,,,,2.0,,,,0.0,,0.0,2.0,0.0,,,2.0,,,,,2.0,,,,,0.0,0.0,,0.0,,,,2.0,,,0.0,,0.0,0.0,2.0,2.0,,,0.0,2.0,,,0.0,2.0,,0.0,2.0,,,,,2.0,2.0,0.0,2.0,,,,0.0,,2.0,,2.0,,,,,,2.0,,2.0,,,,,0.0,,,,,,,0.0,,,2.0,,0.0,,0.0,0.0,0.0,,0.0,,,2.0,,,,,,,,2.0,,2.0,,,2.0,,,,,,,,,,,,,,2.0,2.0,0.0,2.0,2.0,,2.0,,,,,,0.0,0.0,2.0,,0.0,2.0,,,0.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,2.0,,,,,,,2.0,,0.0,,,,,,,0.0,2.0,2.0,2.0,,,0.0,0.0,,,,2.0,,,,2.0,0.0,,,,2.0,0.0,,,,2.0,,,2.0,,,2.0,,2.0,,0.0,,2.0,,,,2.0,2.0,,2.0,2.0,0.0,2.0,,,,2.0,2.0,2.0,2.0,,,,2.0,2.0,,,,2.0
0.0,,,,,0.0,,0.0,,,0.0,0.0,,,,,0.0,,,,,,,0.0,,,,,,,,,,0.0,,,,0.0,,,,0.0,,,,,,0.0,,,,,,,,0.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,,,0.0,0.0,,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,,0.0,,,,,,,0.0,0.0,,0.0,,,0.0,,0.0,,0.0,,,0.0,,0.0,,,,0.0,0.0,,,,,,0.0,,0.0,,,,,,,,,,,,,,0.0,,,,,,,,,0.0,,0.0,,,,,0.0,,0.0,0.0,,,,,,2.0,,,,,,,0.0,,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,,,0.0,0.0,0.0,,,,,0.0,,,,,,,0.0,,,0.0,0.0,,,0.0,,,,0.0,0.0,,0.0,,,,,,0.0,,,0.0,,,,
,,,,,,,,,0.0,,,,,,,0.0,0.0,,2.0,,,,,,,,0.0,,,0.0,0.0,,,,,,,,,0.0,,0.0,0.0,,0.0,,,,,,,,,2.0,0.0,,,,,0.0,,,,,0.0,,,,,,,,,,,,0.0,0.0,,,,,,,0.0,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,,,,0.0,,0.0,,,2.0,,0.0,,,,,,,,,,,,,0.0,,,0.0,0.0,,,,0.0,,,,,,,,,,,,,0.0,,,,,,0.0,0.0,,,,,,0.0,,0.0,,,0.0,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,0.0,0.0,,,0.0,,,,,,0.0,,,,,,,,2.0,,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,
,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
,2.0,0.0,0.0,2.0,,,,2.0,,,,,2.0,2.0,,,,,2.0,2.0,2.0,,,0.0,,,,2.0,,,,0.0,,0.0,2.0,0.0,,,2.0,,,,,2.0,,,,,0.0,0.0,,0.0,,,,2.0,,,0.0,,0.0,0.0,2.0,2.0,,,0.0,2.0,,,0.0,2.0,,0.0,2.0,,,,,2.0,2.0,0.0,2.0,,,,0.0,,2.0,,2.0,,,,,,2.0,,2.0,0.0,,,,,,,,,,,0.0,,,2.0,,0.0,,0.0,0.0,0.0,,0.0,,,2.0,,,,,,,,2.0,,2.0,,,2.0,,,,,,,,,,,,,,2.0,2.0,0.0,2.0,2.0,,2.0,,,,,,0.0,0.0,2.0,,0.0,2.0,,,0.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,2.0,,,,,,,2.0,,0.0,,,,,,,0.0,2.0,2.0,2.0,,,0.0,0.0,,,,2.0,,,,2.0,0.0,,,,2.0,0.0,,,,2.0,,,2.0,,,2.0,,2.0,,0.0,,2.0,,,,2.0,2.0,,2.0,2.0,0.0,2.0,,,,2.0,2.0,2.0,2.0,,,,2.0,2.0,,,,2.0
,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,0.0,0.0,,,,,,,,0.0,,,,0.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0.0,,,0.0,,,,0.0,,,,,0.0,,0.0,,,2.0,2.0,,,,,0.0,0.0,,,,2.0,,,,,,,,,0.0,0.0,,,,,,,,,,,0.0,,,,,,0.0,,,,,,,,,,,,,,0.0,,,,,,0.0,,,0.0,2.0,,,,0.0,,,0.0,,,,,,,,0.0,2.0,0.0,,0.0,,,,,,,,,2.0,,,2.0,,2.0,2.0,,,,,,,,,,,,0.0,,0.0,,,,,2.0,,,,,,,,,,0.0,,,,,2.0,,,,,,,0.0,,,,,,,,,0.0,,,2.0,0.0,,,,0.0,,,,,2.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,0.0,,,,,,,,,2.0,,0.0,,2.0,2.0,,0.0,,,,,0.0,,,,0.0,0.0,,,,,,,,,,0.0,,,,,2.0,,,,,,,,2.0,,,,,,,,,,,,,,,0.0,,0.0,,,2.0,,,,0.0,
,2.0,,,2.0,,,,2.0,,,,,2.0,,2.0,,,0.0,0.0,,,,,2.0,2.0,,,,0.0,,,,,,,,,2.0,2.0,,,,,,,,,,,2.0,,,,,,2.0,,,,,,,,,,,,,,2.0,,,,,,2.0,,,2.0,0.0,,,,2.0,,,2.0,,,,,,,,2.0,0.0,2.0,,2.0,,,,,,,,2.0,,,,0.0,,0.0,0.0,,,,,,,,,,,,2.0,,2.0,,,,,0.0,,,,,,,,,,2.0,,,,,0.0,,,,,,,2.0,,,,,,,,,2.0,,,0.0,2.0,,,,2.0,,,,,0.0,,,,,,,,,,,,,,,,,,2.0,,,,,,,2.0,,,,,,,,,0.0,,2.0,,0.0,0.0,,2.0,,,,,2.0,,,,2.0,2.0,,,,,,,,,,2.0,,,,,0.0,,,,,,,,0.0,,,,,,,,,,,,,,,2.0,,2.0,,,0.0,,,,2.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,0.0,0.0,,,,,,,,0.0,,,,0.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1.59429079714,0.0,0.0,1.99782080167,,,,1.99782080167,,,,,1.99782080167,2.0,2.0,,,0.0,1.19272748838,2.0,2.0,,,1.23335043797,2.0,,,2.0,0.0,,,0.0,,0.0,2.0,0.0,,2.0,1.99382055077,,,,,2.0,,,,,0.0,1.29918622214,,0.0,,,,1.63140101519,,,0.0,,0.0,0.0,2.0,2.0,,,0.0,2.0,,2.0,0.0,2.0,,0.0,2.0,2.0,,,2.0,1.43358689292,2.0,0.0,2.0,2.0,,,0.961429235374,,2.0,,2.0,,,,2.0,0.0,1.63140101519,,1.95280273464,0.0,,,,0.0,,,2.0,0.0,,,,,0.0,1.16472473589,,0.0,,0.0,0.0,0.0,,0.0,,,2.0,2.0,,2.0,,,,,1.19272748838,,2.0,,,2.0,,,,,2.0,,,,,0.0,,,,2.0,2.0,0.0,1.98059070678,2.0,,2.0,,,,,,0.923918195968,0.0,2.0,0.0,0.422417383268,2.0,,,0.923918195968,,,,,0.0,,,2.0,,,,,,,,,,,,,,,2.0,,2.0,,,,,2.0,,2.0,,0.0,,,,,0.0,,0.88352788228,2.0,1.16472473589,1.16472473589,,2.0,0.0,0.0,,,2.0,2.0,,,2.0,1.98059070678,0.0,,,,2.0,0.0,,,,1.63140101519,,,2.0,,0.0,2.0,,2.0,,0.0,,2.0,0.0,,,2.0,2.0,,2.0,2.0,0.0,2.0,,,,2.0,2.0,1.99705358598,2.0,2.0,,,1.16472473589,2.0,,,2.0,2.0
,,,,,,,,,0.0,,,,,,,0.0,0.0,,2.0,,,,,,,,0.0,,,0.0,0.0,,,,,,,,,0.0,,0.0,0.0,,0.0,,,,,,,,,2.0,0.0,,,,,0.0,,,,,0.0,,,,,,,,,,,,0.0,0.0,,,,,,,0.0,,,,,,,0.0,,,,,,,,,,0.0,,,,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,,,,0.0,,0.0,,,2.0,,0.0,,,,,,,,,,,,,0.0,,,0.0,0.0,,,,0.0,,,,,,,,,,,,,0.0,,,,,,0.0,0.0,,,,,,0.0,,0.0,,,0.0,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,0.0,0.0,,,0.0,,,,,,0.0,,,,,,,,2.0,,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,
,2.0,,,2.0,,,,2.0,0.0,,,,2.0,,2.0,0.0,0.0,0.0,1.6298420774,,,,,2.0,2.0,,0.0,,0.0,0.0,0.0,,,,,,,2.0,2.0,0.0,,0.0,0.0,,0.0,,,,,2.0,,,,2.0,0.0,2.0,,,,0.0,,,,,0.0,,,,,2.0,,,,,,2.0,0.0,0.0,2.0,0.0,,,,2.0,0.0,,2.0,,,,,0.0,,,2.0,0.0,2.0,,2.0,,,0.0,,,,,2.0,0.0,,,0.0,0.0,,0.0,,,,,,,0.0,,,,,2.0,,2.0,0.0,,,,0.0,,,,,,,0.0,,0.0,2.0,,2.0,,0.0,0.0,,,,,,,2.0,,,,,0.0,,,0.0,0.057984598322,,,0.0,0.00829077269355,,,,2.0,,,,,0.0,,,,0.0,,,,,,0.0,0.0,,,,,,0.0,2.0,0.0,,,0.0,0.0,,2.0,0.0,0.0,,,,,,,0.0,,2.0,,0.0,0.0,,2.0,,,0.0,0.0,2.0,,0.0,,2.0,2.0,,,0.0,,,,,,,2.0,2.0,,,,0.0,,0.0,,0.0,,,,0.0,,,,,,,,,,,,,,,2.0,,2.0,0.0,0.0,0.0,,,,2.0,
,1.69536944695,2.0,2.0,0.77055339884,,,,0.77055339884,,,,,0.77055339884,0.0,2.0,,,0.0,0.000405017166555,0.0,0.0,,,1.92067082036,2.0,,,0.0,0.0,,,2.0,,2.0,0.0,2.0,,2.0,0.945775589578,,,,,0.0,,,,,2.0,1.89187666628,,2.0,,,,1.66085605467,,,2.0,,2.0,2.0,0.0,0.0,,,2.0,0.0,,2.0,2.0,0.0,,2.0,0.0,2.0,,,2.0,0.0397753200379,0.0,2.0,0.0,2.0,,,1.99195917244,,0.0,,0.0,,,,2.0,0.0,1.66085605467,,1.1424927521,2.0,,,,2.0,,,2.0,0.0,,,1.16472473589,,0.0,,,2.0,,2.0,2.0,2.0,,2.0,,,0.0,2.0,,2.0,,,,,0.000405017166555,,0.0,,,0.0,,,,,2.0,,,,,0.0,,,,0.0,0.0,2.0,0.645084825884,0.0,,0.0,,,,,,1.99601330497,2.0,0.0,0.0,1.90032293724,0.0,,,1.99601330497,,,,,0.0,,,0.0,,,,,,,,,,,,,,,2.0,,0.0,,,,,2.0,,0.0,,2.0,,,,,0.0,,1.99881235112,0.0,-2.22044604925e-16,-2.22044604925e-16,,2.0,2.0,2.0,,,2.0,0.0,,,2.0,0.645084825884,2.0,,,,0.0,2.0,,,,1.66085605467,,,0.0,,0.0,0.0,,0.0,,2.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,2.0,0.0,,,,0.0,0.0,0.760100285971,0.0,2.0,,,-2.22044604925e-16,0.0,,,2.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2.0,0.0,0.0,2.0,,,,2.0,,,,,2.0,2.0,,,,,2.0,2.0,2.0,,,0.0,,,,2.0,,,,0.0,,0.0,2.0,0.0,,,2.0,,,,,2.0,,,,,0.0,0.0,,0.0,,,,2.0,,,0.0,,0.0,0.0,2.0,2.0,,,0.0,2.0,,,0.0,2.0,,0.0,2.0,,,,,2.0,2.0,0.0,2.0,,,,0.0,,2.0,,2.0,,,,,,2.0,,2.0,0.0,,,,0.0,,,,,,,0.0,,,2.0,,,,0.0,0.0,0.0,,0.0,,,2.0,,,,,,,,2.0,,2.0,,,2.0,,,,,,,,,,,,,,2.0,2.0,0.0,2.0,2.0,,2.0,,,,,,0.0,0.0,2.0,,0.0,2.0,,,0.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,2.0,,,,,,,2.0,,0.0,,,,,,,0.0,2.0,2.0,2.0,,,0.0,0.0,,,,2.0,,,,2.0,0.0,,,,2.0,0.0,,,,2.0,,,2.0,,,2.0,,2.0,,0.0,,2.0,,,,2.0,2.0,,2.0,2.0,0.0,2.0,,,,2.0,2.0,2.0,2.0,,,,2.0,2.0,,,,2.0
0.0,,,,,0.0,,0.0,,,0.0,0.0,,,,,0.0,,,,,,,0.0,,,,,,,,,,0.0,,,,0.0,,,,0.0,,,,,,0.0,,,,,,,,0.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,,,0.0,0.0,,,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,0.0,0.0,,0.0,,,0.0,,0.0,,0.0,,,0.0,,0.0,,,,0.0,0.0,,,,,,0.0,,0.0,,,,,,,,,,,,,,0.0,,,,,,,,,0.0,,0.0,,,,,0.0,,0.0,0.0,,,,,,2.0,,,,,,,0.0,,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,,,0.0,0.0,0.0,,,,,0.0,,,,,,,0.0,,,0.0,0.0,,,0.0,,,,0.0,0.0,,0.0,,,,,,0.0,,,0.0,,,,
,2.0,0.0,0.0,2.0,,,,2.0,,,,,2.0,2.0,,,,,2.0,2.0,2.0,,,0.0,,,,2.0,,,,0.0,,0.0,2.0,0.0,,,2.0,,,,,2.0,,,,,0.0,0.0,,0.0,,,,2.0,,,0.0,,0.0,0.0,2.0,2.0,,,0.0,2.0,,,0.0,2.0,,0.0,2.0,,,,,2.0,2.0,0.0,2.0,,,,0.0,,2.0,,2.0,,,,,,2.0,,2.0,0.0,,,,0.0,,,,,,,0.0,,,2.0,,0.0,,,0.0,0.0,,0.0,,,2.0,,,,,,,,2.0,,2.0,,,2.0,,,,,,,,,,,,,,2.0,2.0,0.0,2.0,2.0,,2.0,,,,,,0.0,0.0,2.0,,0.0,2.0,,,0.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,2.0,,,,,,,2.0,,0.0,,,,,,,0.0,2.0,2.0,2.0,,,0.0,0.0,,,,2.0,,,,2.0,0.0,,,,2.0,0.0,,,,2.0,,,2.0,,,2.0,,2.0,,0.0,,2.0,,,,2.0,2.0,,2.0,2.0,0.0,2.0,,,,2.0,2.0,2.0,2.0,,,,2.0,2.0,,,,2.0
,2.0,0.0,0.0,2.0,,,,2.0,,,,,2.0,2.0,,,,,2.0,2.0,2.0,,,0.0,,,,2.0,,,,0.0,,0.0,2.0,0.0,,,2.0,,,,,2.0,,,,,0.0,0.0,,0.0,,,,2.0,,,0.0,,0.0,0.0,2.0,2.0,,,0.0,2.0,,,0.0,2.0,,0.0,2.0,,,,,2.0,2.0,0.0,2.0,,,,0.0,,2.0,,2.0,,,,,,2.0,,2.0,0.0,,,,0.0,,,,,,,0.0,,,2.0,,0.0,,0.0,,0.0,,0.0,,,2.0,,,,,,,,2.0,,2.0,,,2.0,,,,,,,,,,,,,,2.0,2.0,0.0,2.0,2.0,,2.0,,,,,,0.0,0.0,2.0,,0.0,2.0,,,0.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,2.0,,,,,,,2.0,,0.0,,,,,,,0.0,2.0,2.0,2.0,,,0.0,0.0,,,,2.0,,,,2.0,0.0,,,,2.0,0.0,,,,2.0,,,2.0,,,2.0,,2.0,,0.0,,2.0,,,,2.0,2.0,,2.0,2.0,0.0,2.0,,,,2.0,2.0,2.0,2.0,,,,2.0,2.0,,,,2.0
